,shot,ar_signal,tmax,nl_04,nl_04_r,bt,bt_r,ip,ip_r,p_rf,p_rf_r,p_rf_t,ssep,ssep_r,vel,vel_r,lbo,cryopump
295,1070628030.0,206.717651367,1.5,1.24378782833e+20,7.97227676628e+19,-4.10001349449,1.81032061577,-0.79774409375,0.031528159375,0.6064222157,0.0472697019577,0.398499965668,-1.69939720631,19.4849490523,-38.6995773315,58.0107536316,0.0,1.0439453125
296,1070628031.0,154.969596863,1.5,1.1615744852e+20,9.00361867313e+19,-4.09422039986,1.8151961565,-0.700382875,0.12842774375,0.573536872864,0.0731033802032,0.398499965668,-1.60033917427,0.390160262585,-41.3440170288,34.2178285599,0.0,1.0498046875
297,1070628032.0,93.6028900146,1.5,-1.0,0.0,-4.09663391113,1.81225156784,-0.60213265625,0.218234178125,0.506788104773,0.0882072538137,0.378800034523,-1.67863368988,0.382290303707,-64.0595054626,33.245230484,0.0,1.0927734375
298,1101216001.0,966.258056641,1.5,1.54044006773e+20,8.5490283614e+19,-5.40918397903,0.0107340812683,-0.9091420625,0.0356901,4.12316131592,2.48459973335,0.89880001545,-0.945281684399,0.305582135916,46.4038276672,65.0986617088,0.0,0.48193359375
299,1101216003.0,692.149993896,1.5,1.53257970308e+20,8.91000594528e+19,-5.40430450439,0.0126867294312,-0.90724378125,0.0416480375,4.07952809334,2.53261060715,0.898699998856,-0.870215892792,0.328298300505,31.5877170563,66.5828199863,0.0,0.6474609375
300,1101216004.0,225.934921265,1.5,9.4619862911e+19,9.17648842124e+19,-5.40332841873,0.012686252594,-0.7096418125,0.0413619,3.11785125732,1.79936926365,0.89880001545,-0.875344097614,0.402621716261,-12.8479175568,31.3966653228,0.0,1.46533203125
301,1101216005.0,887.159179688,1.5,1.30778147215e+20,6.88933139224e+19,-5.40137720108,0.012686252594,-0.718418,0.033178996875,4.24981451035,1.78703379631,0.89880001545,-0.892830133438,0.402321815491,34.0792922974,67.2926537514,0.0,0.6455078125
302,1101216006.0,755.180084229,1.5,1.27156593408e+20,7.10716575633e+19,-5.59069347382,0.0126857757568,-0.718183125,0.0338235,4.31553292274,1.48300923109,0.898699998856,-0.87642800808,0.392673969269,29.5884075165,68.3321722984,0.0,0.6845703125
303,1101216007.0,217.267845154,1.36849987507,9.33701228105e+19,8.51831363602e+19,-5.40137720108,0.011709690094,-0.8114109375,0.037873084375,4.22883033752,0.875617909431,0.767399966717,-0.872045308352,0.352664878964,4.00327146053,80.8011760712,0.0,4.2529296875
304,1101216008.0,299.325897217,1.40849995613,1.2751935308e+20,1.00043457342e+20,-5.39844894409,0.011709690094,-0.8092169375,0.04352675,4.02568769455,2.5861739397,0.807399988174,-0.931337356567,0.402550026774,19.5232305527,72.5864400864,0.0,4.6923828125
305,1101216009.0,155.430999756,1.46849989891,1.17747087247e+20,7.05200528106e+19,-5.39747333527,0.0126369953156,-0.81172825,0.0410153375,3.96013975143,2.89266364574,0.867200016975,-0.901467323303,0.408122754097,18.0060844421,101.03386364,0.0,3.6650390625
306,1101216010.0,258.657592773,1.5,1.57301903707e+20,9.06417506768e+19,-5.39747333527,0.0136618614197,-0.8054530625,0.037884,3.1383125782,2.41643104553,0.89880001545,-0.912358820438,0.396695196629,36.6645317078,47.2606638908,0.0,0.7880859375
307,1101216011.0,331.980194092,1.5,1.6460688304e+20,8.90841033401e+19,-5.39454603195,0.0136623382568,-0.803570125,0.041654165625,3.23822414875,2.65654906631,0.898900032043,-0.922259867191,0.311938285828,36.3394470215,52.6045244217,0.0,1.171875
308,1101216012.0,271.227828979,1.5,1.76905668264e+20,9.26537601986e+19,-5.39552164078,0.0136618614197,-0.8023134375,0.0397781875,3.05418539047,1.27038984299,0.89880001545,-0.956072568893,0.33673620224,35.8404369354,52.8728952765,0.0,1.07421875
309,1101216013.0,1016.36560059,1.5,1.64916100894e+20,9.22065140528e+19,-5.39454603195,0.0136618614197,-0.805451,0.03694875,3.11249876022,1.40933588743,0.898900032043,-0.935104846954,0.376269906759,34.6050243378,30.9186555386,0.0,1.27490234375
310,1101216014.0,716.78338623,1.5,1.5887835709e+20,9.12541082848e+19,-5.39747333527,0.0136618614197,-0.805774375,0.040698353125,3.09464013577,1.36727167368,0.898699998856,-0.953074812889,0.35936191678,38.7608528137,42.3892431259,0.0,1.16162109375
311,1101216015.0,246.121482849,1.5,1.53045474293e+20,8.9264229733e+19,-5.39552164078,0.012686252594,-0.90362521875,0.042600803125,3.55701553822,3.08779240847,0.898699998856,-0.923932671547,0.402174264193,37.1877250671,51.9781628609,0.0,2.48095703125
312,1101216017.0,172.41986084,1.5,1.43747045195e+20,8.12421049358e+19,-5.40528011322,0.0126867294312,-0.9053556875,0.041950915625,4.14930200577,2.48026474714,0.898900032043,-0.899439692497,0.383960783482,42.3249740601,87.4456543207,0.0,0.87841796875
313,1101216019.0,111.087646484,1.5,1.21017386671e+20,8.91155405765e+19,-5.41015958786,0.012686252594,-0.900056875,0.040097271875,3.05201888084,2.68396539092,0.898699998856,-0.873152077198,0.458616584539,12.5812578201,78.6234794617,0.0,2.4775390625
314,1101216020.0,3347.93493652,1.5,6.08927439512e+19,5.51836749595e+19,-3.61799561977,1.79460382462,-0.79740759375,0.035074446875,0.0,0.0,0.0,-1.70760250092,1.1050209403,-4.82976162434,25.9193778992,0.0,0.38818359375
315,1101216021.0,1714.69958496,1.5,6.22801385094e+19,4.84107668953e+19,-4.18155384064,1.42280173302,-0.79985184375,0.027502040625,0.0,0.0,0.0,-1.63172984123,1.12801322341,-12.3105421066,28.942192173,0.0,0.44189453125
316,1101216022.0,1903.24450684,1.5,6.25186841541e+19,4.40348513542e+19,-4.17325901985,1.42968169451,-0.8005059375,0.0254026,0.0,0.0,0.0,-1.78823959827,39.0719336569,-11.6156158447,24.2854009151,0.0,0.283203125
317,1101216023.0,362.120544434,1.5,6.2677339284e+19,6.03406615707e+19,-4.17813849449,1.42670512199,-0.80338209375,0.02646661875,0.0,0.0,0.0,-1.70222389698,0.92163670063,-13.7119626999,41.159062767,0.0,0.23828125
318,1101216024.0,2519.94262695,1.5,5.77719737098e+19,4.94931525299e+19,-4.17618632317,1.42182612419,-0.8023994375,0.025217190625,0.0,0.0,0.0,-1.71841955185,0.965735435486,-14.0805549622,27.1965460062,0.0,0.23291015625
319,1101216025.0,2633.2175293,1.5,5.75966631778e+19,4.7594317939e+19,-4.16984343529,1.42475342751,-0.7982888125,0.022726659375,0.0,0.0,0.0,-1.73082602024,39.1349174976,-13.9118432999,31.8762610912,0.0,1.07177734375
320,1101216026.0,3537.49682617,1.5,5.78623623617e+19,4.21406698965e+19,-4.55530786514,0.0214691162109,-0.8074463125,0.012233103125,0.0,0.0,0.0,-1.67381703854,39.0134480894,-22.6877574921,24.6303702354,0.0,1.025390625
321,1101216027.0,3407.66467285,1.5,5.65912169688e+19,4.45780628749e+19,-4.55433177948,0.0185413360596,-0.806187625,0.014996203125,0.0,0.0,0.0,-1.60710072517,20.0586050451,-23.6264867783,30.4028932005,0.0,0.251953125
322,1101216028.0,631.297180176,1.5,5.82019443289e+19,5.55422564876e+19,-4.55238008499,0.0214691162109,-0.80901,0.0147181375,0.0,0.0,0.0,-1.67215013504,19.9548096657,-25.0683841705,51.374233532,0.0,0.23388671875
323,1101216029.0,1152.75219727,0.968499898911,5.68623125557e+19,1.17026995091e+19,-3.24619328976,1.18659505844,-0.79384725,0.029603175,0.0,0.0,0.0,-1.83533334732,0.169202661514,-25.3875627518,14.0474836826,0.0,0.63671875
324,1101216030.0,2473.14050293,1.5,7.0499929109e+19,5.02932055688e+19,-3.6057972908,1.78777289391,-0.7989226875,0.033606115625,0.0,0.0,0.0,-1.77311050892,38.8654381633,1.07814437151,35.1265340328,0.0,0.25
325,1101216031.0,1505.78735352,1.3884999752,6.39679570278e+19,3.88912183117e+19,-3.48283910751,1.78484487534,-0.79643275,0.03651354375,0.0,0.0,0.0,-1.75851452351,0.995366978645,-10.544588089,23.5396458898,0.0,1.4619140625
326,1101216032.0,1395.36968994,1.2484998703,6.33993401914e+19,4.99165568656e+19,-3.3501226902,1.45788390636,-0.79692190625,0.038218771875,0.0,0.0,0.0,-1.77829861641,0.593369650841,-6.65677261353,30.1903444052,0.0,0.92626953125
327,1101216033.0,555.863220215,0.628499925137,7.10953586359e+19,8.5977921419e+18,-3.80731201172,0.353212189674,-0.79587140625,0.0208443,0.0,0.0,0.0,-1.88955533504,0.0715601444244,-20.4253540039,3.03717861176,0.0,1.21435546875
328,1101216035.0,1974.55859375,1.5,6.38523653703e+19,4.72100518192e+19,-3.80682396889,1.30374670029,-0.797805,0.022757934375,0.0,0.0,0.0,-1.73316895962,39.0783896148,-14.7074332237,29.2196184874,0.0,0.24755859375
329,1101216036.0,1762.2333374,1.5,7.16915314327e+19,5.1277871008e+19,-3.80487251282,1.30374670029,-0.7958190625,0.02229965,0.0,0.0,0.0,-1.75920581818,38.7478430271,-21.0183916092,32.3015911102,0.0,0.248046875
330,1101216037.0,1535.44171143,1.5,7.13579352068e+19,5.5724603894e+19,-3.80145668983,1.30277132988,-0.7951785,0.020287340625,0.0,0.0,0.0,-1.77953720093,38.8161396384,-20.659828186,33.1691714764,0.0,0.24658203125
