shot,reversals,low_confidence,ar_signal,tmax,nl_04,nl_04_r,bt,bt_r,ip,ip_r,p_rf,p_rf_r,p_rf_t,ssep,ssep_r,vel,vel_r,lbo,cryopump
1110105014,,H-mode,1909.93945312,1.5,1.15457754504E+020,7.35998482119E+019,-4.0517644882,1.4667636752,-0.7965181563,0.029408825,0,0,0,-1.7856823206,0.6155135632,9.2319321632,42.6950588703,0,0.7407226563
1110105013,,H-mode,1199.98126221,1.5,1.04217288804E+020,6.20387737169E+019,-4.0507888794,1.4686670303,-0.7987541875,0.0368036719,0,0,0,-1.7126393318,0.5956074595,9.4816718102,49.430845356,0,0.7109375
1110105012,,H-mode,621.367675781,1.2684999704,9.77710544401E+019,8.43518756629E+019,-3.8107273579,1.4569563866,-0.7976635625,0.0342737313,0,0,0,-1.7968064547,0.3037526488,-0.3347741067,47.6885194778,0,1.1899414063
1110105010,,H-mode,68.947227478,1.5,8.42201013933E+019,6.24476425088E+019,-4.0620110035,1.4618851304,-0.791992125,0.0283678438,0,0,0,-1.7579938173,0.7396164536,-2.5142501593,25.0639410496,0,1.3251953125
1110105009,,H-mode,394.787414551,1.3484998941,1.00091340634E+020,8.63544460973E+019,-3.9078253508,1.4569080591,-0.7967492813,0.0346023375,0,0,0,-1.7593151331,0.5771632671,-9.0922117233,38.6861751556,0,2.4565429688
1110105008,,H-mode,599.448364258,1.2484998703,9.80860161429E+019,8.72629883883E+019,-3.7834033966,1.4471981525,-0.800911375,0.0426921938,0,0,0,-1.7859863043,0.5651397944,0.4525284767,49.4449214935,0,2.3095703125
1110105007,,H-mode,173.589080811,1.2484998703,8.49045957601E+019,6.83749249762E+019,-3.7863309383,1.4501256943,-0.7942118438,0.0398235344,0,0,0,-1.760491848,0.4768730462,-1.2883249521,60.2263441086,0,1.04296875
1110105006,,H-mode,458.672363281,1.1084998846,1.17872607494E+020,8.52971882615E+019,-3.6462954283,1.2304600954,-0.799972375,0.0327276906,0,0,0,-1.8277715445,0.351355195,6.6236968041,48.2878160477,0,2.109375
1110105005,,H-mode,2337.53942871,1.5,1.11492150314E+020,7.51308521829E+019,-4.0571317673,1.4677399755,-0.7958265,0.0325843,0,0,0,-1.7678706646,0.6428907514,10.6976108551,45.0280562878,0,1.0913085938
1110105004,,H-mode,1055.85644531,1.4084999561,1.21824753662E+020,9.53212123512E+019,-3.9580819607,1.4617389441,-0.7959645625,0.0294546188,0,0,0,-1.7959289551,0.5445989966,6.4098641872,50.2517781258,0,1.193359375
1110105003,,H-mode,3220.12890625,1.5,1.06377336571E+020,4.99172869413E+019,-4.059571743,1.4599331975,-0.7926290313,0.0336288906,0,0,0,-1.8196265698,0.6449612379,7.3764083386,28.6190918446,0,3.8203125
1101216037,,H-mode,1535.44171143,1.5,7.13579352068E+019,5.5724603894E+019,-3.8014566898,1.3027713299,-0.7951785,0.0202873406,0,0,0,-1.7795372009,38.8161396384,-20.659828186,33.1691714764,0,0.2465820313
1101216036,,H-mode,1762.2333374,1.5,7.16915314327E+019,5.1277871008E+019,-3.8048725128,1.3037467003,-0.7958190625,0.02229965,0,0,0,-1.7592058182,38.7478430271,-21.0183916092,32.3015911102,0,0.248046875
1101216035,0.8585d,H-mode,1974.55859375,1.5,6.38523653703E+019,4.72100518192E+019,-3.8068239689,1.3037467003,-0.797805,0.0227579344,0,0,0,-1.7331689596,39.0783896148,-14.7074332237,29.2196184874,0,0.2475585938
1101216032,0.6536d,H-mode,1395.36968994,1.2484998703,6.33993401914E+019,4.99165568656E+019,-3.3501226902,1.4578839064,-0.7969219063,0.0382187719,0,0,0,-1.7782986164,0.5933696508,-6.6567726135,30.1903444052,0,0.9262695313
1101216031,"0.7239u, 1.1014d, 1.149up?, 1.2348dp?",H-mode?,1505.78735352,1.3884999752,6.39679570278E+019,3.88912183117E+019,-3.4828391075,1.7848448753,-0.79643275,0.0365135438,0,0,0,-1.7585145235,0.9953669786,-10.544588089,23.5396458898,0,1.4619140625
1101216030,,H-mode,2473.14050293,1.5,7.0499929109E+019,5.02932055688E+019,-3.6057972908,1.7877728939,-0.7989226875,0.0336061156,0,0,0,-1.7731105089,38.8654381633,1.0781443715,35.1265340328,0,0.25
1101216028,,,631.297180176,1.5,5.82019443289E+019,5.55422564876E+019,-4.552380085,0.0214691162,-0.80901,0.0147181375,0,0,0,-1.672150135,19.9548096657,-25.0683841705,51.374233532,0,0.2338867188
1101216027,1.2805u,uweak drift,3407.66467285,1.5,5.65912169688E+019,4.45780628749E+019,-4.5543317795,0.0185413361,-0.806187625,0.0149962031,0,0,0,-1.6071007252,20.0586050451,-23.6264867783,30.4028932005,0,0.251953125
1101216026,,H-mode?,3537.49682617,1.5,5.78623623617E+019,4.21406698965E+019,-4.5553078651,0.0214691162,-0.8074463125,0.0122331031,0,0,0,-1.6738170385,39.0134480894,-22.6877574921,24.6303702354,0,1.025390625
1101216025,"0.7759u, 0.9472d, 1.2683u",,2633.2175293,1.5,5.75966631778E+019,4.7594317939E+019,-4.1698434353,1.4247534275,-0.7982888125,0.0227266594,0,0,0,-1.7308260202,39.1349174976,-13.9118432999,31.8762610912,0,1.0717773438
1101216024,"0.6689u, 0.8921d, 1.2713u",,2519.94262695,1.5,5.77719737098E+019,4.94931525299E+019,-4.1761863232,1.4218261242,-0.8023994375,0.0252171906,0,0,0,-1.7184195519,0.9657354355,-14.0805549622,27.1965460062,0,0.2329101563
1101216023,,H-mode?,362.120544434,1.5,6.2677339284E+019,6.03406615707E+019,-4.1781384945,1.426705122,-0.8033820938,0.0264666188,0,0,0,-1.702223897,0.9216367006,-13.7119626999,41.159062767,0,0.23828125
1101216022,"0.6291u, 0.883d, 1.3295uh?",,1903.24450684,1.5,6.25186841541E+019,4.40348513542E+019,-4.1732590199,1.4296816945,-0.8005059375,0.0254026,0,0,0,-1.7882395983,39.0719336569,-11.6156158447,24.2854009151,0,0.283203125
1101216021,"0.6291u, 0.9258d, 1.4028uh?",,1714.69958496,1.5,6.22801385094E+019,4.84107668953E+019,-4.1815538406,1.422801733,-0.7998518438,0.0275020406,0,0,0,-1.6317298412,1.1280132234,-12.3105421066,28.942192173,0,0.4418945313
1101216020,"0.5649u, 1.0236d, 1.3753uh?",,3347.93493652,1.5,6.08927439512E+019,5.51836749595E+019,-3.6179956198,1.7946038246,-0.7974075938,0.0350744469,0,0,0,-1.7076025009,1.1050209403,-4.8297616243,25.9193778992,0,0.3881835938
1101216015,,H-mode,246.121482849,1.5,1.53045474293E+020,8.9264229733E+019,-5.3955216408,0.0126862526,-0.9036252188,0.0426008031,3.5570155382,3.0877924085,0.8986999989,-0.9239326715,0.4021742642,37.1877250671,51.9781628609,0,2.4809570313
1101216014,,H-mode,716.78338623,1.5,1.5887835709E+020,9.12541082848E+019,-5.3974733353,0.0136618614,-0.805774375,0.0406983531,3.0946401358,1.3672716737,0.8986999989,-0.9530748129,0.3593619168,38.7608528137,42.3892431259,0,1.1616210938
1101216013,,H-mode,1016.36560059,1.5,1.64916100894E+020,9.22065140528E+019,-5.394546032,0.0136618614,-0.805451,0.03694875,3.1124987602,1.4093358874,0.898900032,-0.935104847,0.3762699068,34.6050243378,30.9186555386,0,1.2749023438
1101216012,,H-mode,271.227828979,1.5,1.76905668264E+020,9.26537601986E+019,-5.3955216408,0.0136618614,-0.8023134375,0.0397781875,3.0541853905,1.270389843,0.8988000155,-0.9560725689,0.3367362022,35.8404369354,52.8728952765,0,1.07421875
1101216011,,H-mode,331.980194092,1.5,1.6460688304E+020,8.90841033401E+019,-5.394546032,0.0136623383,-0.803570125,0.0416541656,3.2382241488,2.6565490663,0.898900032,-0.9222598672,0.3119382858,36.3394470215,52.6045244217,0,1.171875
1101216010,,H-mode,258.657592773,1.5,1.57301903707E+020,9.06417506768E+019,-5.3974733353,0.0136618614,-0.8054530625,0.037884,3.1383125782,2.4164310455,0.8988000155,-0.9123588204,0.3966951966,36.6645317078,47.2606638908,0,0.7880859375
1101216009,,H-mode,155.430999756,1.4684998989,1.17747087247E+020,7.05200528106E+019,-5.3974733353,0.0126369953,-0.81172825,0.0410153375,3.9601397514,2.8926636457,0.867200017,-0.9014673233,0.4081227541,18.0060844421,101.03386364,0,3.6650390625
1101216008,,H-mode,299.325897217,1.4084999561,1.2751935308E+020,1.00043457342E+020,-5.3984489441,0.0117096901,-0.8092169375,0.04352675,4.0256876946,2.5861739397,0.8073999882,-0.9313373566,0.4025500268,19.5232305527,72.5864400864,0,4.6923828125
1101216007,,H-mode,217.267845154,1.3684998751,9.33701228105E+019,8.51831363602E+019,-5.4013772011,0.0117096901,-0.8114109375,0.0378730844,4.2288303375,0.8756179094,0.7673999667,-0.8720453084,0.352664879,4.0032714605,80.8011760712,0,4.2529296875
1101216006,,H-mode,755.180084229,1.5,1.27156593408E+020,7.10716575633E+019,-5.5906934738,0.0126857758,-0.718183125,0.0338235,4.3155329227,1.4830092311,0.8986999989,-0.8764280081,0.3926739693,29.5884075165,68.3321722984,0,0.6845703125
1101216005,,H-mode,887.159179688,1.5,1.30778147215E+020,6.88933139224E+019,-5.4013772011,0.0126862526,-0.718418,0.0331789969,4.2498145104,1.7870337963,0.8988000155,-0.8928301334,0.4023218155,34.0792922974,67.2926537514,0,0.6455078125
1101216004,,H-mode,225.934921265,1.5,9.4619862911E+019,9.17648842124E+019,-5.4033284187,0.0126862526,-0.7096418125,0.0413619,3.1178512573,1.7993692637,0.8988000155,-0.8753440976,0.4026217163,-12.8479175568,31.3966653228,0,1.4653320313
1101216003,,H-mode,692.149993896,1.5,1.53257970308E+020,8.91000594528E+019,-5.4043045044,0.0126867294,-0.9072437813,0.0416480375,4.0795280933,2.5326106072,0.8986999989,-0.8702158928,0.3282983005,31.5877170563,66.5828199863,0,0.6474609375
1101216001,,H-mode,966.258056641,1.5,1.54044006773E+020,8.5490283614E+019,-5.409183979,0.0107340813,-0.9091420625,0.0356901,4.1231613159,2.4845997334,0.8988000155,-0.9452816844,0.3055821359,46.4038276672,65.0986617088,0,0.4819335938
1101014030,,H-mode,230.796264648,1.5,8.48787264505E+019,1.35200611681E+019,-5.5575141907,0.0146379471,-1.0165440625,0.0335247906,2.8719395399,2.0428528786,0.8985000253,1.3809856176,0.1116039157,62.5406723022,91.0101377964,4,0
1101014029,,H-mode,230.261428833,1.5,8.1677186085E+019,9.77757867381E+018,-5.5584897995,0.0126857758,-1.01402875,0.0178511875,2.3307878971,1.3204355717,0.8985999823,1.4068462849,0.1603147984,60.6644020081,84.1140589714,4,0
1101014028,,H-mode,422.364318848,1.5,9.09307727014E+019,4.40281839157E+019,-5.5623936653,0.0107345581,-1.0121672813,0.0344382563,1.8762881756,2.1017620981,0.8986999989,1.4123746157,0.1545016766,48.7477645874,76.4042282104,4,0
1101014027,,H-mode,341.713348389,1.5,8.42936103427E+019,5.6009790822E+019,-5.5623936653,0.0126857758,-1.009657,0.0426403688,2.2168203592,2.0788766891,0.898999989,1.4060370922,0.194735229,46.9402618408,81.6113783836,4,0
1101014026,,H-mode,148.952255249,1.5,6.75225043975E+019,8.23006003818E+018,-5.3477039337,0.0126857758,-0.4136148281,0.0172351969,1.1659344435,0.6441388607,0.8988000155,-0.1660667509,0.3700785618,-25.8581638336,26.6160191536,2,0
1101014025,,H-mode,444.156585693,1.5,1.60801640422E+020,9.76803227406E+019,-5.3477039337,0.0068311691,-0.8056678125,0.030696125,2.1596119404,1.3442238927,0.8987999558,-0.5735217333,0.2048425972,20.237411499,57.3857658386,2,0
1101014024,,H-mode,643.493652344,1.5,1.5615499873E+020,9.15160647311E+019,-5.3477039337,0.0117101669,-0.8088084688,0.03289425,2.2439858913,1.6203378677,0.8987999558,-0.078597948,0.2544213347,34.0085945129,66.6089909554,2,0
1101014022,,H-mode,889.096374512,1.5,1.50797685498E+020,9.41259183073E+019,-5.3438010216,0.0107345581,-0.805350625,0.0313245406,1.7011620998,1.8706809759,0.8987999558,-0.0972106606,0.24576989,26.4721775055,57.3724379539,2,0
1101014021,,H-mode,1024.51855469,1.5,1.12422073268E+020,6.13083813367E+019,-5.3457527161,0.0107350349,-0.80754875,0.0347753938,1.6266232729,2.3375958771,0.8987999558,-0.0780146345,0.3573898748,32.5489501953,62.9216891289,2,0
1101014020,,locked,6072.60888672,1.5,3.58995824125E+019,2.57767724807E+019,-5.3486804962,0.0097584724,-0.8016051875,0.0360445469,0,0,0,-1.4096283913,0.5360190868,1.434718132,17.7041013002,0,0
1101014019,,H-mode,1041.63024902,1.5,1.01107359747E+020,3.81280593855E+019,-5.349656105,0.0097584724,-0.573625375,0.0191139375,2.9333181381,0.8478429317,0.8987999558,-0.1800625026,0.158607468,68.8885040283,100.37263031,2,0
1101014018,,H-mode,1041.09887695,1.5,1.01533609619E+020,3.82922692481E+019,-5.3506321907,0.0097584724,-0.572702375,0.020344,2.9411296845,1.171759367,0.8988999724,-0.1563921869,0.127297055,66.9073257446,106.056777382,2,0
1101014017,,H-mode,998.092407227,1.5,9.79536877195E+019,3.92523100249E+019,-5.353559494,0.0097594261,-0.572074,0.0222393531,2.7648801804,1.5751857996,0.8988000155,-0.1560711712,0.1783660874,61.9434623718,99.0820688248,2,0
1101014016,,H-mode,981.855773926,1.5,8.40233327924E+019,4.0224291498E+019,-5.3564872742,0.0097579956,-0.566443625,0.030385,1.4663909078,1.0745883584,0.8675999641,-0.1923324466,0.2383906581,38.8664588928,82.8109981537,2,0
1101014015,,H-mode,710.407836914,1.5,6.56937306875E+019,1.19852572849E+019,-5.353559494,0.0087828636,-0.813826,0.0140975,1.0193668604,0.1821374118,0.9986000061,1.294827342,0.1586960554,34.4260101318,29.6174607277,4,0
1101014014,,H-mode,3455.75268555,1.5,6.68962753509E+019,6.71743990162E+018,-5.3525838852,0.0087833405,-0.8144552813,0.0144065625,1.0200871229,0.1807318926,0.9984999895,1.2539479733,0.1502409577,35.5113620758,29.36413064,4,0
1101014012,,H-mode,491.22442627,1.5,7.23778377946E+019,1.02942567799E+019,-5.353559494,0.0097584724,-0.822274625,0.015352125,3.2624042034,0.7910557985,0.9990000129,1.1931881905,0.1304908991,55.9282951355,40.1150100708,4,0
1101014011,,H-mode,482.9296875,1.5,6.58301976727E+019,6.57226478433E+018,-5.3564872742,0.0087823868,-0.8216565,0.0122187906,2.4366722107,0.4496092796,0.9989999533,1.228194356,0.101593256,58.0755729675,49.0647874832,4,0
1101014010,,H-mode,589.947692871,1.5,5.88034871404E+019,1.53176439322E+019,-5.3047671318,0.0087823868,-1.1992015,0.0300556,0.9986901879,0.2004402131,0.9986000061,1.3978220224,0.2350937128,27.5940132141,30.2556051254,2676,0
1101014009,,H-mode,951.939758301,1.5,7.5585223164E+019,5.34957706792E+018,-5.3047671318,0.0097589493,-1.20014925,0.019113875,1.0265539885,0.1818998039,0.9986000061,1.4279677868,19.4576959014,36.5598640442,45.7961856604,4,0
1101014008,,H-mode,771.257446289,1.5,6.27295572902E+019,1.32762466636E+019,-5.3047671318,0.0087823868,-1.007562625,0.015974375,1.0063638687,0.1853978157,0.9984999895,1.3576244116,0.2359310389,36.4617042542,59.4901500702,4,0
1101014007,,H-mode,745.93548584,1.5,6.95932234422E+019,7.13474414678E+018,-5.2998876572,0.0087828636,-1.0084876875,0.016600625,1.0265036225,0.1828734249,0.9986000061,1.3577344418,0.1874493957,34.0040969849,49.8691731453,2720,0
1101014006,,H-mode,633.898681641,1.5,6.50991807699E+019,1.29611838057E+019,-5.3564872742,0.0107336044,-0.816650375,0.0144086875,1.0188010931,0.1619116902,0.9984999895,1.2233301401,0.1502971649,32.8587875366,42.2397417545,4,0
1101014005,0.5986u,,535.208618164,1.5,6.54351695331E+019,2.0053420833E+019,-5.3076944351,0.0087823868,-0.6208452813,0.0118994375,1.1031378508,0.0831659317,0.9987999797,1.1545059681,0.0799249411,-4.1873078346,43.9008080482,1475,0
1101014004,,,6838.90551758,0.9684998989,5.7604249808E+019,2.57982160361E+019,-5.3594150543,0.006831646,-0.8125876875,0.0388254594,0,0,0,-1.4812463522,32.8243035913,-12.6842341423,15.8172346711,5,0
1101014001,,,115.589229584,1.5,5.36435802264E+019,1.86605155224E+019,-5.3594150543,0.0107350349,-0.804755125,0.0400904781,0.2135304064,0.0508064955,0.0177000761,-1.5008366108,38.8108448982,-15.3243513107,30.524210906,5,0
1100323033,,,355.861953735,1.5,9.16376267366E+019,6.37477842224E+019,-4.5192008019,0.0185413361,-0.7438139688,0.0240998313,1.4229787588,1.0177122355,0.7987999916,-0.5002337098,0.3632365465,-547.657775879,21.582043457,0,0.0341796875
1100323032,,,297.347625732,1.5,9.20769124182E+019,6.34491480682E+019,-4.5192008019,0.0195174217,-0.7428550625,0.0247722969,1.2253639698,1.0520990491,0.7987999916,-0.4935708046,0.3900872469,-548.713897705,21.8682312012,0,0.0307617188
1100323031,,,257.268600464,1.5,9.77482021904E+019,1.06333681561E+019,-4.518225193,0.0214691162,-0.7400408125,0.0225646875,1.1214119196,0.7070085227,0.1487999558,-0.5024222732,0.4047067016,-547.232208252,15.6320526123,0,0.0366210938
1100323030,0.746d,H-mode,580.846862793,1.5,8.97452440799E+019,6.56249232499E+019,-4.5201768875,0.0175657272,-0.7522575,0.02287375,2.3968352079,1.4785930038,0.7989000082,-0.4842697382,0.3264216483,-545.821868896,29.0372039795,0,0.0405273438
1100323029,,H-mode,777.572296143,1.5,9.32930602395E+019,6.40073921118E+019,-4.5192008019,0.0185413361,-0.749447375,0.0366459156,2.7078357935,2.7657566458,0.7444999218,-0.4740245044,0.4103017449,-545.695617676,21.6706054688,0,0.0366210938
1100323028,,H-mode,410.767974854,0.8284999132,8.53716946879E+019,1.31533784382E+019,-4.5250558853,0.0165891647,-0.7504175625,0.0159619594,3.5004663467,2.1192499995,0.127399981,-0.5303047895,0.1946226537,-547.058410645,10.655090332,0,0.0395507813
1100323027,,H-mode,720.943115234,1.5,9.31600017403E+019,6.51619496897E+019,-4.5192008019,0.0175657272,-0.7544474375,0.0184816656,3.0140225887,1.8024128437,0.7988999486,-0.5582054853,0.2984817177,-546.46875,24.0007751465,0,0.0795898438
1100323026,,H-mode,788.14453125,1.5,8.59101915027E+019,7.63668615822E+019,-4.5211524963,0.0175652504,-0.75071025,0.0288154563,2.4959813356,1.2513252974,0.7988999486,-0.5447413325,0.3556979001,-545.378082275,33.6768157959,0,0.0263671875
1100323025,0.6812dr,H-mode,519.044204712,1.5,9.01140554642E+019,6.26053300684E+019,-4.5231041908,0.0185408592,-0.7497534063,0.0219260625,2.4570331574,1.3415427923,0.7981999516,-0.5699173808,0.3602648824,-549.639038086,30.2626983643,0,0.0239257813
1100323024,0.686dr,H-mode,611.30645752,1.5,9.10367568262E+019,6.41631973075E+019,-4.522128582,0.0175652504,-0.7497585,0.0187702281,2.3208935261,1.1954489708,0.7982000113,-0.5211958885,0.3595114052,-549.474304199,28.5981567383,0,0.0288085938
1100323023,,H-mode,6062.73168945,1.5,3.37898878796E+019,1.55512197844E+019,-5.4706630707,0.0117106438,-0.7996611875,0.0400985625,0,0,0,-1.4788806438,0.6303310394,-537.294494629,8.9544067383,0,0.0278320313
1100323020,,H-mode,502.010055542,1.5,8.42045762891E+019,7.08926394781E+019,-3.9112408161,0.0858757496,-0.6983688125,0.0159888906,2.5343022347,1.000995326,0.798699975,-0.5419456959,0.3269168884,-549.222839355,16.4696624756,0,0.0234375
1100323019,,H-mode,338.784759521,1.5,9.02033182162E+019,7.98372985114E+019,-3.9102652073,0.0839240551,-0.694026,0.022560625,2.5091154575,0.9811117888,0.7987999916,-0.4715715647,0.4030159712,-548.495147705,24.920123291,0,0.0205078125
1100323018,,H-mode,1307.76818848,1.3284999132,1.49548446775E+020,1.04875649978E+020,-4.0137057304,0.0663585663,-0.695796375,0.0343454188,2.416403532,1.188107717,0.6270999908,-0.6264955997,0.3402859122,-549.954406738,29.5509277344,0,0.0102539063
1100323016,,H-mode,885.829925537,1.5,1.41559518433E+020,1.11985048183E+020,-4.0088272095,0.0585517883,-0.697663,0.0510546031,2.4857151508,1.0701888859,0.7987999916,-0.5839876533,0.3803914338,-547.77822876,30.9636169434,0,0.1181640625
1100323015,,H-mode,1905.22528076,1.5,1.45261917131E+020,8.87544257736E+019,-4.1093401909,0.0410348415,-0.6969161875,0.0219398469,2.4636546373,0.9683333039,0.7987999916,-0.5932738781,0.3358945996,-543.430389404,21.922845459,0,0.0268554688
1100323014,,H-mode,1946.93939209,1.5,1.33754692317E+020,8.4760946765E+019,-4.2313222885,0.030251503,-0.748855125,0.0269283906,2.4207184315,1.0391475558,0.7987999916,-0.5751317143,0.3403412998,-532.652435303,26.553225708,0,0.0278320313
1100323013,,H-mode,1713.39996338,1.5,1.39878136455E+020,8.9595569761E+019,-4.2313222885,0.030251503,-0.7491641875,0.0284909813,2.403703928,0.9076807499,0.7987999916,-0.596737206,0.3730840832,-532.691467285,26.0265563965,0,0.03125
1100323012,,H-mode,2282.27380371,1.5,1.41042554454E+020,8.75250398324E+019,-4.6489901543,0.0146384239,-0.8026389375,0.0228431656,2.4171417952,0.8627924681,0.7987999916,-0.5826866031,0.3377074748,-527.641906738,32.8332611084,0,0.0356445313
1100323011,,H-mode,1370.60876465,1.5,1.25168949064E+020,8.36029499147E+019,-4.6304488182,0.0156135559,-0.8010384375,0.02410175,2.3871774674,1.006849587,0.7987999916,-0.5827190876,0.3414392322,-533.213653564,31.4623291016,0,0.0283203125
1100323010,,H-mode,424.577682495,1.1684999466,9.29519301599E+019,2.24419224875E+019,-4.6294727325,0.0117106438,-0.8974759375,0.0441591875,2.5673899651,1.3468674898,0.4674999714,-0.6324052513,0.3204879031,-545.163635254,19.5546203613,0,0.0346679688
1100323009,,H-mode,1126.95703125,1.5,1.56078507905E+020,1.08812666866E+020,-5.0227441788,0.0117106438,-0.8936005625,0.0297383531,2.4851465225,0.8117984533,0.7988999486,-0.6009675264,0.2973749489,-538.876434326,23.9351226807,0,0.0361328125
1100323008,,H-mode,1120.5479126,1.5,1.58402945855E+020,1.21115902913E+020,-5.2998876572,0.0126867294,-0.8941835938,0.0319589375,2.5261209011,0.81700387,0.7987999916,-0.6112107039,0.3012247682,-536.572570801,25.5741607666,0,0.0322265625
1100323007,,H-mode,1924.2756958,1.5,1.77192420897E+020,1.28426406193E+020,-5.3886909485,0.0126862526,-0.8956256875,0.0291264156,2.5451840162,0.8733153582,0.7987999916,-0.5934430361,0.2972415686,-536.542114258,25.1048339844,0,0.1748046875
1100323006,,H-mode,1209.82836914,1.5,1.45288217449E+020,8.94667861631E+019,-5.3925948143,0.0117096901,-0.8997170625,0.0331787906,2.4926080704,2.6830099315,0.9978999496,-0.5876365304,0.2791554928,-532.032501221,28.3028320312,0,0.0278320313
1100323005,,H-mode,3734.17492676,1.5,1.95613550748E+020,1.44894433957E+020,-5.4892044067,0.0097584724,-0.895830625,0.0241243125,2.5215017796,0.5602676392,0.7988999486,-0.6023499966,0.2473458797,-540.904083252,23.4393554687,0,0.029296875
1100323003,,H-mode,1079.90686035,1.5,1.41925998852E+020,1.1816232441E+020,-5.4872522354,0.0117101669,-0.8958368125,0.0313265625,2.4047307968,0.6679772139,0.7989000082,-0.5334115028,0.2678132206,-538.027557373,22.4682434082,0,0.0239257813
1100323002,,H-mode,1122.28234863,1.5,1.06719847637E+020,8.67849453616E+019,-5.4931077957,0.0097584724,-0.7045335625,0.023485725,2.4922106266,0.7010159254,0.7989000082,-0.5478123426,0.2860593647,-542.765991211,27.4741729736,0,0.0327148438
1100323001,,H-mode,530.546417236,1.5,9.85898651473E+019,5.11149585692E+019,-5.4960346222,0.0107345581,-0.702967875,0.0213059375,2.4391880035,1.8359256387,0.7989000082,-0.559032619,0.3371456414,-544.982727051,15.1460083008,0,0.0239257813
1100316031,,H-mode,799.958129883,1.5,1.18826693316E+020,7.9482569672E+019,-3.8243896961,0.1200794339,-0.7386032188,0.0213122281,2.5843820572,1.5359378219,0.6988999844,-0.9267420173,0.5148743093,-641.134674072,17.9994018555,0,2.2231445313
1100316030,,,4844.92358398,1.5,3.93785295617E+019,1.31393464709E+019,-5.4755420685,0.0117106438,-0.8012453125,0.030391125,0,0,0,-1.5485643148,38.8637233377,-635.112304688,9.5928436279,0,2.0263671875
1100316029,,,697.660095215,0.8484999537,1.06777796298E+020,2.50410800147E+019,-3.8439064026,0.1873648167,-0.725069875,0.0405973031,1.4421246052,1.0880703509,0.0473999977,-0.9985396266,0.2854727149,-663.012481689,20.5433349609,0,10.8608398438
1100316028,,H-mode,1547.20935059,1.5,1.50724695518E+020,7.87449469034E+019,-3.9190480709,0.0848996639,-0.7410095938,0.0190197875,2.6049897671,1.1997838378,0.6988000274,-0.9199389219,0.5200625956,-643.317199707,14.2802429199,0,2.7622070313
1100316026,,H-mode,828.643127441,1.5,1.24908874981E+020,7.33074133033E+019,-4.0088272095,0.0566000938,-0.7405368125,0.0209253531,2.6306917667,1.069229269,0.6987999678,-0.8990411758,0.5389304757,-639.42300415,11.9602996826,0,3.0971679688
1100316025,,H-mode,1493.20092773,1.5,1.43176592174E+020,7.87354383268E+019,-4.0078511238,0.0566488743,-0.7392841875,0.0253645,2.6236629486,1.2649416745,0.6988000274,-0.9377110004,0.4618939161,-642.465820312,21.3951812744,0,12.4228515625
1100316024,,H-mode,500.404205322,1.5,1.06459588837E+020,1.76993048652E+019,-4.0078511238,0.0585513115,-0.66225025,0.0199839938,2.4136238098,1.0806715608,0.6987999678,-0.837418735,0.5222757161,-647.574554443,11.919631958,0,5.1850585938
1100316023,,H-mode,838.999725342,1.5,1.26791318053E+020,7.2494179319E+019,-4.1415433884,0.0370826721,-0.7890394375,0.0246932281,2.5973784924,1.1791439593,0.6988000274,-0.9049124718,0.4940281212,-637.468841553,10.1512542725,0,3.2475585938
1100316022,,H-mode,994.657562256,1.5,1.24505670873E+020,7.75460834049E+019,-4.2362017632,0.0302519798,-0.7898665625,0.0241180625,2.6040506363,1.2568502128,0.6988999844,-0.8986575007,0.4828926027,-637.957092285,12.0632629395,0,3.0639648438
1100316021,,H-mode,1445.99780273,1.5,1.29071511655E+020,7.7138824298E+019,-4.5572590828,0.0165896416,-0.793985375,0.027222875,2.5385272503,1.4008660436,0.6987999678,-0.8803572655,0.4289382696,-635.917724609,14.2481658936,0,2.4658203125
1100316020,,H-mode,898.746154785,1.448499918,1.15825387212E+020,8.18724663869E+019,-4.5494523048,0.0175652504,-0.791774875,0.0281663344,2.9726617336,1.6381873965,0.6474999189,-0.8846907318,0.4677831382,-636.983673096,14.2657348633,0,31.2373046875
1100316019,,H-mode,3374.89453125,1.5,1.68686546168E+020,7.9011758793E+019,-5.2042541504,0.0156135559,-0.7994333125,0.02566125,2.9774568081,1.3138251662,0.6987999678,-0.8753815889,0.393494308,-416.87713623,23.7109344482,0,3.62109375
1100316018,,H-mode,1337.43341064,1.5,1.32838033871E+020,7.70095745071E+019,-5.6794962883,0.0136618614,-0.800726,0.0241141031,2.9900743961,1.6947439909,0.6782000065,-0.9180839062,0.3827354312,-430.233337402,24.3034606934,0,2.724609375
1100316017,,H-mode,1272.8001709,1.5,1.30572943161E+020,7.48835324354E+019,-5.5916690826,0.0126867294,-0.7971051875,0.0382033125,2.9900255203,1.654094398,0.6988999844,-0.8852952719,0.4266012609,-425.826507568,26.5732254028,0,3.052734375
1100316015,,H-mode,2305.84094238,1.5,1.65148106643E+020,7.73850709221E+019,-5.581911087,0.0117101669,-0.7977130625,0.0244169375,3.0073091984,1.3677316308,0.6987999678,-0.8898235559,0.3982896507,-421.522155762,28.5350219727,0,4.0234375
1100316014,,H-mode,1274.51971436,1.5,1.34617976071E+020,7.79919309719E+019,-5.4892044067,0.0107340813,-0.8003406875,0.0294518125,2.9881501198,1.6871346593,0.6987999678,-0.9106029272,0.3699612319,-427.630096436,23.3485092163,0,3.4428710938
