,Column1,Shot Number,Pulse Time,Ip,Ip Slope,Bt,Bt Slope,nl_04,nl_04 Slope,RF,LSN/USN,HIREX Time,Zvel,Zvel Slope,Zint,Zint Slope,Zti,Zti Slope,Avel,Avel Slope,Aint,Aint Slope,Ati,Ati Slope,nl_04 peak,nl_04 tt peak,Ip peak,Ip tt peak,Zint max,Zint tt max,Zvel max,Zvel tt max,Zti max,Zti tt max,Zint min,Zint tt min,Zvel min,Zvel tt min,Zti min,Zti tt min,Aint max,Aint tt max,Avel max,Avel tt max,Ati max,Ati tt max,Aint min,Aint tt min,Avel min,Avel tt min,Ati min,Ati tt min,poh max,ti jump,poh abs max,ti abs max,poh0,ti0,li0,li0 peak
387,471,1120919018,1.200000048,1.087102189,-0.011646404,5.406313107,-0.035776896,0.697036278,-0.124814986,9.98e-05,LSN,10,4.737579649,-22.30571013,1450.242348,3403.802772,1.208111752,0.341694,-65.40898386,654.9895729,-44.39316083,-3831.799608,0.851647761,-4.805760539,0.02088331,0.004949452,-0.017176285,0.005500078,32.3559184,0.063499928,1.514736826,0.023499847,0.013572108,0.053499937,-130.5209127,0.013499856,-4.892772039,0.053499937,-0.048531998,0.043499827,565.2355681,0.013499856,-8.4452413,0.053499937,0.540516946,0.063499928,114.3819609,0.063499928,-36.84246573,0.023499847,0.046118352,0.043499827,,,,,,,1.33449447155,0.0
388,472,1120919018,1.299999952,1.083874395,-0.015237614,5.406213527,0.026429491,0.704316439,0.023662544,0.000153652,LSN,10,3.68132711,38.84292738,1513.791661,1858.217374,1.196195309,0.131764257,-80.56586234,124.963738,4.958001375,-1811.453495,0.881184768,-2.953619767,0.030851303,0.015449548,-0.011297396,0.006699801,-7.051670481,0.063499928,3.136227364,0.023499966,0.037935193,0.063499928,-290.2783551,0.023499966,-4.789343839,0.043499947,-0.043911164,0.053499937,588.9062564,0.013499975,-9.107012107,0.043499947,0.23998313,0.013499975,76.17565036,0.063499928,-19.06613381,0.023499966,-0.027455759,0.053499937,,,,,,,1.31763696671,0.00787484645844
389,473,1120919018,1.399999976,1.081530349,-0.019748024,5.402300113,-0.067327147,0.707929143,-0.113583144,0.000103449,LSN,10,4.79095962,72.11878121,1495.444913,1989.22583,1.205555723,0.578929833,-90.3915691,159.0973389,-14.06316979,-2773.106394,0.492275809,-9.911187919,0.024415246,0.001949524,-0.011796133,0.00910008,-26.72933673,0.063499928,1.311317182,0.023499966,0.028091743,0.023499966,-331.6680574,0.013499975,-5.845494651,0.063499928,-0.050588414,0.043499947,599.4770492,0.003499985,-0.683786432,0.033499956,0.613776232,0.013499975,89.7394088,0.063499928,-10.0933247,0.013499975,0.478840615,0.033499956,,,,,,,1.35912132263,0.0
390,474,1120919018,1.399999976,1.081530349,-0.019748024,5.402300113,-0.067327147,0.707929143,-0.113583144,0.000103449,LSN,10,4.79095962,72.11878121,1495.444913,1989.22583,1.205555723,0.578929833,-90.3915691,159.0973389,-14.06316979,-2773.106394,0.492275809,-9.911187919,0.024415246,0.001949524,-0.011796133,0.00910008,-26.72933673,0.063499928,1.311317182,0.023499966,0.028091743,0.023499966,-331.6680574,0.013499975,-5.845494651,0.063499928,-0.050588414,0.043499947,599.4770492,0.003499985,-0.683786432,0.033499956,0.613776232,0.013499975,89.7394088,0.063499928,-10.0933247,0.013499975,0.478840615,0.033499956,,,,,,,1.35912132263,0.0
391,475,1120919021,0.600000024,0.526991523,-0.693616306,5.41561386,-0.013610369,0.69459371,1.308332108,0.000103165,LSN,10,38.80613689,158.6398801,218.8570841,2349.258263,1.022637301,5.620258422,,,,,,,0.161850291,0.040149476,-0.022971726,0.03880012,1.934709676,0.003499925,3.554271888,0.063499928,-0.094105059,0.003499925,-37.26635539,0.033499897,-13.30749683,0.043499947,-0.257365042,0.033499897,,0.003499925,,0.003499925,,0.003499925,,0.003499925,,0.003499925,,0.003499925,,,,,,,1.78922712803,0.0676186084747
392,487,1120919023,0.699999988,0.557304482,-0.348046754,5.407972733,-0.041751332,0.424668243,0.388361964,0.000101545,LSN,10,877.6980008,-80.88979533,181.9581161,1315.848466,0.671341981,1.272783472,,,,,,,0.004999826,0.003949512,-0.002345304,0.005599797,-35.81453091,0.003499925,30.28948699,0.023499966,-0.030407395,0.013499975,-123.2310119,0.043499947,-10.81506624,0.043499947,-0.354858513,0.043499947,,0.013499975,,0.063499928,,0.063499928,,0.053499937,,0.003499925,,0.043499947,,,,,,,1.58277237415,0.00317108631134
393,496,1120926025,0.699999988,0.807914596,0.060612412,5.450724323,-0.016331052,0.75873573,0.242727269,8.61e-06,LSN,20,41.82122019,181.7343538,276.4671753,1362.745059,0.854104976,2.383137532,,,,,,,0.011073695,0.019049512,-0.0042154,0.032300055,53.79161376,0.048499942,1.619926662,0.068499923,0.167319913,0.00849992,19.02376098,0.00849992,-4.10686472,0.028499961,0.049913188,0.028499961,,0.00849992,,0.00849992,,0.00849992,,0.00849992,,0.00849992,,0.00849992,0.0916033005071,,0.973540414869,,0.881937114362,-8081.40165532,1.35559117794,0.034729719162
394,497,1120926025,0.800000012,0.805001076,-0.031359982,5.448514952,-0.031283194,0.751816759,-0.130644298,6.33e-06,LSN,20,41.82265531,28.40078912,341.1055326,335.5792179,0.985747792,-0.365029962,,,,,,,0.017360499,0.007049488,-0.002558525,0.015299976,12.12548551,0.00849992,3.410235777,0.028499901,0.008808039,0.028499901,-45.54287997,0.068499923,-9.867951021,0.068499923,-0.146041728,0.048499942,,0.048499942,,0.048499942,,0.048499942,,0.048499942,,0.048499942,,0.048499942,0.0119443942823,,0.961241537122,,0.949297142839,2534.05668714,1.40976190567,0.0361498594284
395,498,1120926025,0.899999976,0.803704109,-0.0195788,5.450033401,0.021535034,0.750596189,0.046546035,5.99e-05,LSN,20,31.20258045,-26.36373173,312.1948185,-53.15785709,0.908232486,1.431719834,,,,,,,0.014973974,0.003049524,-0.002512123,0.036900044,23.68768882,0.00849998,14.12115383,0.048499942,0.160189951,0.028499961,7.740179049,0.068499923,3.686106684,0.068499923,0.063338721,0.068499923,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,0.0,,0.989846033206,,0.989846033206,,1.43880081177,0.0153049230576
396,499,1120926025,1.0,0.801484237,-0.028887416,5.449292829,0.022878077,0.761385146,0.207948957,6.17e-06,LSN,20,35.18327925,-148.59681,324.0907846,-60.35696064,0.952430388,-0.463600899,,,,,,,0.025893149,0.0095495,-0.002801428,0.03610003,35.20758581,0.048499942,8.267740042,0.068499923,0.063792328,0.00849998,7.620702266,0.00849998,-5.681543558,0.028499961,-0.011419674,0.048499942,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,0.0168264820331,,0.940657214085,,0.923830732052,,1.46335709095,0.00112819671631
397,500,1120926025,1.100000024,0.799067354,-0.031346945,5.445692565,-0.046494642,0.775883232,0.046414286,8.24e-06,LSN,20,41.99063948,110.4188065,370.1682375,289.3946547,1.009858262,1.405323892,,,,,,,0.011625435,0.022049476,-0.003208911,0.032499909,9.93524762,0.048499942,4.856898515,0.008499861,0.005737055,0.048499942,-12.10460834,0.028499961,-3.514672072,0.068499923,-0.067021381,0.028499961,,0.028499961,,0.028499961,,0.028499961,,0.048499942,,0.068499923,,0.048499942,0.0,,0.973895881187,,0.973895881187,,1.47328388691,0.0039267539978
398,501,1120926025,1.200000048,0.796840228,-0.014528621,5.444656177,0.012469516,0.770842994,0.047714725,7.72e-06,LSN,20,39.81434225,-33.17626302,365.228832,-214.4464631,0.941929548,-1.41582624,-646.5919725,-17389.92251,170.9853199,3847.401301,20.24313584,450.4077445,0.023803508,0.033549452,-0.003175832,0.003499985,22.74232892,0.068499923,2.619743597,0.008499861,0.109479577,0.008499861,19.84813336,0.028499842,-3.740039576,0.068499923,-0.018234163,0.068499923,116.8042919,0.008499861,1010.127556,0.028499842,74.40112076,0.008499861,-166.9558919,0.048499823,447.1573564,0.008499861,-20.04179205,0.028499842,0.0347298195849,,0.96063074619,,0.925900926605,,1.47588419914,0.0302795171738
399,502,1120926025,1.299999952,0.794172119,-0.034828338,5.443203604,-0.022789344,0.765685643,-0.034349982,5.72e-05,LSN,20,53.44308174,369.6390793,407.4243017,452.0662614,0.96208831,-0.823447252,,,,,,,0.023959254,0.025549548,-0.004271697,0.033300042,15.93916269,0.00849998,-7.137482527,0.00849998,0.066095747,0.028499961,-9.115402743,0.028499961,-15.39042366,0.068499923,0.029543437,0.068499923,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,0.0602035683784,,1.04415323878,,0.983949670403,22803.3502311,1.52012121677,0.0
400,503,1120926025,1.399999976,0.792383157,-0.013622331,5.441892444,0.004402906,0.771459576,-0.042161487,5.98e-05,LSN,20,42.54038894,61.08405159,376.977874,-552.1142758,1.009190503,0.034190383,,,,,,,0.028613928,0.036549524,-0.001854324,0.015699983,21.17285236,0.048499942,-2.51880538,0.048499942,0.002303419,0.068499923,1.419648011,0.00849998,-6.238444205,0.00849998,-0.097452345,0.028499961,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,,0.00849998,0.033569411917,,0.958288006214,,0.924718594297,,1.49044120312,0.0399672985077
401,505,1120926026,0.699999988,0.809449122,0.227835811,5.450943641,0.008150912,0.779861987,0.354940962,9.32e-06,LSN,20,30.28234633,-222.1343252,277.9245691,905.7835634,0.864546555,-0.200836552,-171.4163878,-709.7766016,-25.81923367,-2822.754572,0.282583667,-13.87486216,0.025635838,0.001749512,-0.012325868,0.022100031,26.95470339,0.068499923,18.24146882,0.048499942,0.153510314,0.068499923,-6.556343969,0.00849992,5.307688151,0.068499923,0.039480847,0.00849992,309.0605362,0.028499961,31.18735336,0.048499942,0.640118765,0.048499942,71.33996274,0.068499923,8.381139978,0.068499923,0.588869559,0.068499923,0.348649067883,,1.18648835702,,0.837839289137,,1.34270453453,0.0330594778061
402,506,1120926026,0.800000012,0.804931318,0.018138547,5.447353115,-0.03204218,0.788315907,-0.062976155,7.99e-06,LSN,20,41.13608395,-68.61997635,320.6422571,759.6207178,1.054440427,2.491675392,-142.4447688,120.1414002,-14.10294452,-2460.374754,0.989117008,1.862397499,0.011800633,0.039749488,-0.009377872,0.023500025,16.31025755,0.048499942,6.007276186,0.068499923,-0.014592576,0.048499942,-9.276229264,0.028499901,-0.09610211,0.028499901,-0.169730592,0.068499923,285.3732082,0.028499901,6.80795847,0.068499923,0.082909244,0.068499923,59.5758678,0.068499923,-11.31647695,0.048499942,-0.216392738,0.00849992,0.148836484264,,1.12096174258,,0.972125258318,,1.40888237953,0.0
403,507,1120926026,0.899999976,0.803124552,0.00865358,5.447872671,-0.013725594,0.782733551,-0.100109103,9.382e-06,LSN,20,44.96381013,-36.44508023,324.6204679,-141.3712896,0.871046501,-2.611642586,-175.4476147,-618.4644875,-8.661655671,-2314.753928,2.162218141,26.28819618,0.00544835,0.037749524,-0.007886295,0.022099972,14.17762776,0.00849998,3.20654281,0.00849998,0.168162507,0.00849998,-9.593307302,0.068499923,-6.215942542,0.028499961,-0.015848952,0.068499923,254.1624339,0.00849998,50.0387554,0.048499942,-0.975111174,0.048499942,49.45599008,0.068499923,21.88288687,0.00849998,-1.237016605,0.00849998,0.174210157121,,1.09561003177,,0.921399874647,,1.37305569649,0.0300973653793
404,508,1120926026,1.0,0.800863717,0.008029149,5.446140089,0.001212871,0.784327309,0.169701773,5.84e-05,LSN,20,33.61502013,-162.9139547,327.8969543,40.31833679,0.82807968,-1.663604475,-166.0649246,-699.3632311,2.441828249,-1757.472665,2.949652208,39.51933875,0.012218256,0.0017495,-0.009067986,0.022300005,16.32786871,0.048499942,12.55591264,0.048499942,0.149504861,0.048499942,-85.0556457,0.068499923,-4.330407476,0.068499923,-0.15655134,0.068499923,281.4798942,0.028499961,61.68144833,0.068499923,-1.937520755,0.048499942,41.6986022,0.068499923,12.79173123,0.028499961,-2.149692131,0.00849998,0.0940896608711,,1.06834379335,,0.974254132477,,1.40114796162,0.0288318395615
405,510,1120926026,1.200000048,0.795519264,0.010679017,5.442729802,-0.043451668,0.794390132,0.14417975,7.96e-06,LSN,20,35.71206378,49.00698567,283.8550389,-1154.473452,0.776458796,-3.386475395,-90.91520937,1468.531102,-7.731452613,-2121.31097,1.319705003,4.621399876,0.013300727,0.038749452,-0.010935993,0.021499991,120.0037868,0.068499923,12.98577024,0.048499823,0.226460163,0.068499923,12.23559832,0.008499861,-3.250763882,0.008499861,0.05505437,0.008499861,306.7543713,0.008499861,-52.30231993,0.008499861,0.792823083,0.068499923,68.13751951,0.068499923,-77.24793761,0.068499923,-0.491282457,0.048499823,0.159554524885,,1.08509378552,,0.925539260637,,1.43758547306,0.0273545980453
406,511,1120926026,1.299999952,0.792962406,-0.005994551,5.443368015,-0.053060004,0.797845052,-0.024879634,8.73e-06,LSN,20,39.79073587,-171.8463361,418.3083027,797.8804962,1.055404753,1.531606473,-117.718255,904.1700008,-12.99965942,-2411.603809,0.812730271,-9.897233752,0.018569304,0.001749548,-0.00901166,0.013900042,-24.835738,0.048499942,4.513505313,0.048499942,-0.04742226,0.028499961,-45.0890339,0.00849998,-0.237627653,0.068499923,-0.077642352,0.048499942,292.1099194,0.00849998,-26.93591976,0.048499942,0.598599833,0.068499923,57.38600814,0.068499923,-36.40514278,0.068499923,-0.017071981,0.00849998,0.180421697704,,1.13645964343,,0.956037945726,,1.45301187038,0.0160316228867
407,512,1120926026,1.399999976,0.791230823,0.006899345,5.445853012,0.053492335,0.797049488,-0.022584085,8.27e-06,LSN,20,46.55334326,85.49018368,378.1021919,-200.5740987,1.03106254,1.05119296,-140.8771618,154.6489007,-6.335419036,-1871.294003,1.80814839,15.18385899,0.006827448,0.033249524,-0.009461846,0.007300019,21.56525803,0.068499923,2.337953123,0.048499942,0.014747921,0.048499942,2.086528784,0.028499961,-7.197962252,0.068499923,-0.041298863,0.00849998,240.4931339,0.00849998,18.26386527,0.068499923,-0.852308935,0.00849998,39.38415942,0.068499923,-8.242039877,0.028499961,-1.004522568,0.028499961,0.201359405358,,1.14070368288,,0.939344277522,,1.47615432739,0.0
408,513,1120926027,0.600000024,1.081705777,0.295930637,5.448362731,-0.039744721,0.763644685,0.858434478,1.04e-05,LSN,20,33.38814097,477.6621624,452.6827339,5287.092459,1.046060359,8.862017328,,,,,,,0.031962345,0.038749476,-0.009334652,0.010499954,189.7121635,0.068499923,-6.470431624,0.048499942,0.031605208,0.068499923,-22.16857378,0.00849992,-15.45028812,0.028499901,-0.24680171,0.028499901,,0.028499901,,0.048499942,,0.048499942,,0.068499923,,0.068499923,,0.068499923,0.263622252131,,1.58633282397,,1.32271057183,,1.21800804138,0.00537204742432
409,514,1120926027,0.699999988,1.104609358,0.401488643,5.449007061,0.01024116,0.798940731,0.33256752,8e-06,LSN,20,28.29119052,41.85060678,757.2301308,4752.751878,1.071077614,2.572157452,-158.7000619,-115.6460911,38.05048618,-4618.757838,1.270132752,6.984008059,0.036369132,0.036749512,-0.015643704,0.010100067,8.572969764,0.068499923,3.347673999,0.068499923,0.006162495,0.028499961,-129.6329629,0.00849992,-6.76983775,0.00849992,-0.041489392,0.048499942,711.3297628,0.00849992,5.366153787,0.028499961,-0.286407979,0.068499923,145.4222616,0.068499923,1.477085184,0.068499923,-0.388236376,0.048499942,0.470874354162,,1.71173302585,,1.24085867169,,1.2005405426,0.025759100914
410,515,1120926027,0.800000012,1.099901955,0.023198266,5.450044048,0.046945396,0.815845992,-0.113265637,8.06e-06,LSN,20,23.83210813,-95.30933768,773.7405225,1640.573662,1.036113056,0.084480436,-132.1870967,530.001476,0.300728777,-6209.880467,1.311378928,8.822432261,0.035455619,0.039249488,-0.009679715,0.006699979,64.26405509,0.068499923,10.7495531,0.00849992,0.064488975,0.00849992,-42.15061776,0.00849992,2.683478727,0.048499942,-0.020635994,0.068499923,800.2590857,0.00849992,-21.90985766,0.048499942,-0.233574601,0.028499901,141.9121008,0.068499923,-26.7786931,0.068499923,-0.525228413,0.068499923,0.236480748318,,1.63305346828,,1.39657271996,,1.24143111706,0.00120556354523
411,516,1120926027,0.899999976,1.096967226,-0.009165267,5.44873454,0.002462954,0.82181791,-0.388904281,8.678e-06,LSN,20,26.14936434,-38.78325346,856.0104904,927.8588561,0.983102369,-1.122778235,-159.7575859,-90.05974775,-23.96449547,-6817.413156,1.145823852,5.640094891,0.028805519,0.001749524,-0.009252077,0.006900072,44.60639192,0.068499923,4.27520574,0.028499961,0.094940377,0.068499923,-47.70763396,0.028499961,-1.870155207,0.00849998,0.048978758,0.028499961,762.8919247,0.00849998,1.96226726,0.048499942,-0.148518876,0.028499961,157.5454434,0.068499923,-5.07490315,0.028499961,-0.328949289,0.068499923,0.176231612607,,1.5788505252,,1.40261891259,,1.24536049366,0.0094438791275
412,517,1120926027,1.0,1.094660745,0.008551335,5.445237675,-0.051137545,0.838352856,0.115355483,8.98e-06,LSN,20,25.09784972,-69.29633073,855.7146418,-899.7353551,1.0332244,-0.585011206,-161.0766502,-34.8007534,-24.98558394,-5862.986434,0.861541059,-1.334474763,0.033608857,0.0287495,-0.008513437,0.023900032,98.91914722,0.068499923,7.150574807,0.028499961,0.047095124,0.028499961,1.298846925,0.00849998,-0.573202965,0.00849998,0.004242484,0.00849998,755.5084111,0.00849998,7.57228621,0.068499923,0.174799178,0.048499942,145.4696156,0.068499923,-5.768747725,0.048499942,-0.078934577,0.068499923,0.1022195132,,1.57736904404,,1.47514953084,,1.25806725025,0.0407685041428
413,518,1120926027,1.100000024,1.091034632,-0.025980385,5.445185127,-0.035334698,0.853235859,-0.022842238,8.74e-06,LSN,20,23.38769205,-118.0047207,949.7877204,145.1295329,1.015680423,-1.096279475,-139.920752,501.3588918,-9.954269196,-5916.920392,1.261401549,6.9064385,0.036575776,0.040249476,-0.010532003,0.010699987,1.041503186,0.048499942,4.124484468,0.028499961,0.113325844,0.008499861,-46.84698558,0.028499961,0.381984163,0.068499923,0.043747554,0.028499961,717.7244108,0.008499861,-16.01621393,0.048499942,-0.168002739,0.068499923,135.6029661,0.068499923,-33.32305292,0.068499923,-0.298625365,0.028499961,0.297091455426,,1.6691938175,,1.37210236208,,1.2934961319,0.00365889072418
414,519,1120926027,1.200000048,1.088501677,0.000296569,5.446091827,0.021158489,0.865493264,-0.128727225,1.08e-05,LSN,20,24.56405233,-32.07963188,975.2608964,547.2966645,1.088119891,0.250494719,-153.7012925,178.5413537,-8.3412415,-5126.159979,0.998708957,-0.885563443,0.029918466,0.030249452,-0.010191068,0.021699905,-44.67233434,0.008499861,4.45871378,0.008499861,0.049882981,0.008499861,-294.4209916,0.048499823,-14.7659099,0.048499823,-0.275137392,0.048499823,636.764032,0.008499861,6.512098742,0.068499923,0.450543887,0.068499923,143.9884278,0.068499923,-8.817567396,0.048499823,-0.059087747,0.008499861,0.169134952918,,1.59123762682,,1.4221026739,,1.30035448074,0.00421369075775
415,520,1120926027,1.299999952,1.084117131,-0.026121951,5.441744604,-0.060244462,0.867370947,-0.248298084,6.79e-06,LSN,20,21.18275821,206.688167,829.515231,3103.8632,0.979111251,3.606456719,-158.4921873,-24.16069514,-10.68020548,-4812.964902,0.601578111,-13.35652096,0.039205389,0.001749548,-0.007380562,0.013300061,146.2178623,0.068499923,9.327177168,0.068499923,0.156955782,0.048499942,3.080777326,0.00849998,2.991382719,0.00849998,0.059660736,0.00849998,739.5121757,0.00849998,0.136993236,0.00849998,0.438731795,0.00849998,122.679618,0.068499923,-5.563110524,0.048499942,0.32274962,0.048499942,0.197329443332,,1.77322608471,,1.57589664138,,1.2966594696,0.0377044677734
416,521,1120926027,1.399999976,1.083425278,0.00762531,5.441490707,-0.032469979,0.887201224,0.043097523,8.85e-06,LSN,20,22.49148833,-167.9543554,999.5472265,1174.41833,1.083401926,-0.543464412,-125.8054492,844.4425813,-23.41181245,-5168.352487,0.819989422,-2.620064462,0.043379988,0.001749524,-0.011385793,0.006700039,-82.09751947,0.068499923,4.868519909,0.028499961,0.024135224,0.048499942,-118.9943701,0.028499961,-2.475529545,0.068499923,-0.025939472,0.068499923,658.2819296,0.00849998,-29.96051148,0.048499942,0.205483934,0.028499961,119.9486243,0.068499923,-36.89143494,0.068499923,0.144464096,0.00849998,0.275900857542,,1.67156993399,,1.39566907645,,1.31053566933,0.0136588811874
417,523,1120926028,0.699999988,1.105518248,0.304516094,5.443950916,0.003104143,0.5524763,0.233532359,6.1e-06,LSN,20,-20.77050488,-261.723005,599.1003905,-76.45118375,0.801250465,0.330218988,-164.6420521,282.6861216,-66.93532077,-9940.122166,1.06876171,2.505058949,0.041915523,0.020549512,-0.014690307,0.008099973,74.2409181,0.068499923,8.751644067,0.00849992,-0.027167566,0.028499961,17.82343763,0.048499942,-0.274163314,0.048499942,-0.094537087,0.048499942,1157.17763,0.00849992,1.660728835,0.068499923,-0.011330489,0.028499961,195.4800901,0.068499923,-16.88428459,0.00849992,-0.172593121,0.068499923,0.444892252946,,1.61164118373,,1.16674893078,,1.25808596611,0.0172107219696
418,524,1120926028,0.800000012,1.099460563,-0.014857479,5.44462293,0.052903373,0.590570719,0.295714721,5.38e-06,LSN,20,-21.47756685,-42.10067929,687.1053819,1145.924457,0.729736416,0.20356819,-87.20315662,1870.617491,13.57503284,-5251.803088,2.923925202,43.4032066,0.038853614,0.026049488,-0.009256682,0.008099973,110.7922011,0.048499942,8.610612049,0.048499942,0.083133074,0.028499901,45.26516256,0.00849992,3.716061726,0.068499923,0.0428575,0.048499942,1031.011393,0.00849992,-86.54824719,0.068499923,-1.63456134,0.048499942,121.9036049,0.068499923,-94.30490002,0.00849992,-1.998792867,0.00849992,0.244841702372,,1.65492561724,,1.41008391486,,1.30111396313,0.0
419,525,1120926028,0.899999976,1.096592741,-0.034919991,5.445261199,0.0122479,0.626567891,0.169843121,5.89e-05,LSN,20,-18.26588068,-84.03137591,766.4523669,-327.6080395,0.747809223,-0.588772262,-126.2274364,1174.213003,-29.45711605,-7129.568033,1.80828603,12.64085187,0.023747334,0.025549524,-0.008887844,0.010900021,106.8177747,0.068499923,8.487382033,0.028499961,0.071732052,0.00849998,75.66176889,0.00849998,1.697822668,0.068499923,0.044106611,0.068499923,1017.040246,0.00849998,-24.72823683,0.068499923,-0.484425981,0.068499923,150.6556634,0.068499923,-59.08962599,0.00849998,-0.841600616,0.028499961,0.167380185755,,1.53682720416,,1.3694470184,,1.29420137405,0.0227779150009
420,526,1120926028,1.0,1.094548147,-0.020467488,5.444988932,0.016547475,0.641494611,0.071647979,5.97e-06,LSN,20,-14.48334801,-27.80745297,848.5598159,-163.6201512,0.786751047,-0.251747908,-70.96226761,2276.898457,15.67457804,-4544.395203,2.70652613,35.20186324,0.031264147,0.0390495,-0.008415144,0.010900021,83.02282572,0.048499942,7.098867057,0.028499961,0.091431483,0.028499961,61.63744974,0.068499923,1.081871151,0.048499942,0.065300807,0.068499923,942.1618477,0.00849998,-87.31503036,0.068499923,-1.251472324,0.068499923,144.1925942,0.068499923,-118.7487157,0.028499961,-1.742638558,0.00849998,0.150854316891,,1.55843657896,,1.40758226207,,1.30419039726,0.0238921642303
421,527,1120926028,1.100000024,1.09152774,-0.034334849,5.44427347,0.024576572,0.671590999,0.301297788,7.19e-06,LSN,20,-10.15558844,61.02777579,933.8455475,209.472856,0.849943084,-0.062780142,-149.1700377,475.0454665,19.21830346,-5184.193405,1.287364753,2.991399042,0.034955487,0.027549476,-0.009457389,0.014299989,71.27444763,0.068499923,2.448212918,0.068499923,0.078647572,0.048499942,27.87601013,0.008499861,-2.581515972,0.048499942,0.0356852,0.028499961,1055.803913,0.008499861,-23.4079652,0.068499923,-0.043884071,0.068499923,158.1151621,0.068499923,-38.76735546,0.008499861,-0.288519414,0.028499961,0.133934964367,,1.59170629293,,1.45777132856,,1.32998430729,0.0
422,528,1120926028,1.200000048,1.088723886,-0.025761272,5.443307001,-0.013208135,0.685791683,-0.096200179,5.73e-06,LSN,20,-8.438611194,58.48129604,948.3697663,-1122.054598,0.895108064,-0.744125957,-169.7634911,169.623346,26.18827543,-5777.455118,1.940848572,16.92753558,0.033761549,0.002549452,-0.007912266,0.015299916,46.60813893,0.028499842,7.134512588,0.068499923,0.067566077,0.008499861,24.20848072,0.068499923,0.163923427,0.048499823,0.035318414,0.028499842,894.8430966,0.008499861,1.864138104,0.068499923,-0.776766879,0.068499923,139.0291471,0.068499923,-11.68104317,0.008499861,-1.026368422,0.008499861,0.197786214831,,1.649340894,,1.45155467917,,1.35736334324,0.0
423,529,1120926028,1.299999952,1.086928002,-0.030087946,5.439873715,-0.020761331,0.711937157,0.082523968,7.15e-06,LSN,20,-0.895031936,112.775993,987.2908927,281.2245799,0.890612469,-1.136035779,-122.1790019,1193.027142,0.884924356,-5834.032747,1.054258953,-1.677216395,0.02494398,0.017049548,-0.010199539,0.010100007,4.762146845,0.00849998,0.901965403,0.048499942,0.126122966,0.00849998,-10.35327064,0.048499942,-5.217190259,0.068499923,0.066594973,0.048499942,937.5370727,0.00849998,-44.18127337,0.068499923,-0.020609151,0.00849998,101.1972442,0.068499923,-67.88186541,0.048499942,-0.171454142,0.048499942,0.300001127224,,1.61617323499,,1.31617210776,,1.31596410275,0.0171211957932
424,530,1120926028,1.399999976,1.085046196,2.42e-05,5.440015615,0.023757876,0.726464173,0.256069527,7.33e-06,LSN,20,-10.12412769,-180.475657,909.5860436,-1523.741245,0.868245788,-2.125714958,-141.1546277,914.6310565,-23.39734065,-5149.77244,1.464734578,12.47943357,0.025941649,0.026049524,-0.007685209,0.012300015,76.0321205,0.048499942,11.33702773,0.048499942,0.133181267,0.068499923,7.601456437,0.00849998,2.461162866,0.00849998,0.073566132,0.00849998,892.1806658,0.00849998,-34.4295856,0.00849998,-0.358612799,0.048499942,150.5999163,0.068499923,-38.72127262,0.048499942,-0.585382604,0.068499923,0.277667360985,,1.54795153665,,1.27028417567,,1.33158349991,0.00396943092346
425,543,1120926033,0.800000012,1.098670315,0.004473657,5.446355506,-0.067580425,0.531665894,-0.322181981,7.75e-06,LSN,20,-132.196558,-21856.6834,789.0144115,23943.35953,0.649298347,8.920619944,-11.87826467,3428.011223,52.58822747,-5219.098152,3.60784038,43.23935419,0.026231078,0.013649488,-0.01221199,0.00789994,64.82085466,0.028499901,108.2416687,0.028499901,0.115008913,0.028499901,-31.8832469,0.00849992,105.1242218,0.00849992,0.04261186,0.068499923,1241.215239,0.00849992,-127.1513221,0.068499923,-1.605228028,0.068499923,168.9797962,0.068499923,-176.68628,0.028499901,-2.600587448,0.00849992,0.0734650398332,,1.57930868288,,1.50584364305,,1.27574872971,0.0
426,544,1120926033,0.899999976,1.096676973,-0.004915996,5.446674707,0.000183785,0.520299288,-0.279480003,8.24e-06,LSN,20,-23.98750201,41.61996042,869.405361,765.5357032,0.654265142,-1.697357128,-27.67816837,3059.691772,50.62945425,-6794.445033,3.742451711,52.64583482,0.020528463,0.009149524,-0.012097386,0.005300045,102.0505106,0.028499961,6.056614784,0.028499961,0.134113514,0.028499961,48.75888461,0.00849998,2.282698539,0.00849998,0.10768839,0.048499942,1060.621766,0.00849998,-135.6760797,0.068499923,-1.648626132,0.068499923,130.2583937,0.068499923,-156.056756,0.00849998,-2.785379632,0.028499961,0.272321603241,,1.66850126687,,1.39617966363,,1.26803660393,0.0177372694016
